Date,Name,Year,Letterboxd URI,Rating
2022-07-05,Dragon Ball Super: Broly,2018,https://boxd.it/iaWE,3
2022-07-05,It Follows,2014,https://boxd.it/87wo,3.5
2022-07-05,You Were Never Really Here,2017,https://boxd.it/dWOS,3.5
2022-07-05,The Naked Gun 2½: The Smell of Fear,1991,https://boxd.it/18Yu,3.5
2022-07-05,What We Do in the Shadows,2014,https://boxd.it/7eQy,1
2022-07-05,Black Candles,1982,https://boxd.it/1rTo,3
2022-07-05,Moebius,2013,https://boxd.it/6qce,2
2022-07-05,Manchester by the Sea,2016,https://boxd.it/b2L0,4.5
2022-07-05,Swiss Army Man,2016,https://boxd.it/bDG2,0.5
2022-07-05,Black Swan,2010,https://boxd.it/Sw0,4
2022-07-05,Evil Dead II,1987,https://boxd.it/29Ge,2
2022-07-07,Free Guy,2021,https://boxd.it/k8dm,2.5
2022-07-09,Persona,1966,https://boxd.it/29B4,1
2022-07-11,Dave Chappelle: What's in a Name?,2022,https://boxd.it/BG2Q,2.5
2022-07-11,The Virgin Suicides,1999,https://boxd.it/28JG,3.5
2022-07-11,Bringing Out the Dead,1999,https://boxd.it/1ZZK,2.5
2022-07-12,The Midnight Meat Train,2008,https://boxd.it/1WSw,3
2022-07-16,Little Miss Sunshine,2006,https://boxd.it/29EW,3.5
2022-07-16,Belladonna of Sadness,1973,https://boxd.it/2q,4
2022-07-16,The Batman,2022,https://boxd.it/eDGs,4
2022-07-17,A Wrinkle in Time,2018,https://boxd.it/el46,2
2022-07-22,Mandy,2018,https://boxd.it/gtti,3.5
2022-07-23,Tom and Jerry: The Movie,1992,https://boxd.it/1Amo,2.5
2022-07-23,Tom and Jerry: The Magic Ring,2001,https://boxd.it/1Noi,2.5
2022-07-23,Tom and Jerry: A Nutcracker Tale,2007,https://boxd.it/1xau,3
2022-07-23,Tom and Jerry Blast Off to Mars!,2005,https://boxd.it/1CrA,3
2022-07-23,Scooby-Doo,2002,https://boxd.it/1YaQ,3.5
2022-07-23,Clue,1985,https://boxd.it/1MDQ,4
2022-07-23,Deep Blue Sea,1999,https://boxd.it/1ZBo,3
2022-07-23,Princess Mononoke,1997,https://boxd.it/2b4w,4.5
2022-07-23,Ponyo,2008,https://boxd.it/1S0A,4.5
2022-07-24,Castle in the Sky,1986,https://boxd.it/1W4G,2
2022-07-24,"Faster, Pussycat! Kill! Kill!",1965,https://boxd.it/2aBO,3.5
2022-07-24,Fargo,1996,https://boxd.it/2aHM,1.5
2022-07-24,Heathers,1988,https://boxd.it/26x4,3.5
2022-07-24,Vampire Hunter D,1985,https://boxd.it/1YCg,4
2022-07-25,The Nice Guys,2016,https://boxd.it/94Hg,4.5
2022-07-28,Dazed and Confused,1993,https://boxd.it/1Ylk,3
2022-07-29,Pleasure,2021,https://boxd.it/lPcy,3
2022-07-31,Rosemary's Baby,1968,https://boxd.it/29zM,3.5
2022-07-31,Shrek the Third,2007,https://boxd.it/29yY,1
2022-07-31,Evil Dead,2013,https://boxd.it/3GPq,2
2022-07-31,Boogie Nights,1997,https://boxd.it/23um,4
2022-07-31,Warrior,2011,https://boxd.it/i3G,3.5
2022-08-01,Malignant,2021,https://boxd.it/mViE,2.5
2022-08-01,Wolf Creek,2005,https://boxd.it/1XC0,3.5
2022-08-01,Serial Mom,1994,https://boxd.it/1Tty,3.5
2022-08-04,Minions: The Rise of Gru,2022,https://boxd.it/fz9w,3.5
2022-08-05,The Slumber Party Massacre,1982,https://boxd.it/1rIq,3
2022-08-06,Corpse Bride,2005,https://boxd.it/24WQ,4
2022-08-08,BlacKkKlansman,2018,https://boxd.it/hxL8,4
2022-08-08,Valhalla Rising,2009,https://boxd.it/17lc,3
2022-08-08,Cry-Baby,1990,https://boxd.it/1XRa,3.5
2022-08-08,Polyester,1981,https://boxd.it/1Oq0,3.5
2022-08-09,Prey,2022,https://boxd.it/sNBU,4
2022-08-09,Alien,1979,https://boxd.it/2awY,3
2022-08-09,Sinister,2012,https://boxd.it/2TnW,2.5
2022-08-10,TTRRUUCES - The Movie,,https://boxd.it/xu1I,4.5
2022-08-11,Angel Olsen's Big Time Film,,https://boxd.it/BUNQ,2.5
2022-08-11,Lost Highway,1997,https://boxd.it/29Wc,3.5
2022-08-13,Jurassic World Dominion,2022,https://boxd.it/ikXW,1
2022-08-13,Harold & Kumar Go to White Castle,2004,https://boxd.it/1Ueu,4.5
2022-08-14,Harold & Kumar Escape from Guantanamo Bay,2008,https://boxd.it/1QoU,3.5
2022-08-14,A Very Harold & Kumar Christmas,2011,https://boxd.it/rLM,2.5
2022-08-15,"Dude, Where's My Car?",2000,https://boxd.it/1ZJi,4
2022-08-21,The Black Phone,2021,https://boxd.it/sqFE,1.5
2022-08-21,Road Trip,2000,https://boxd.it/1Z4a,2.5
2022-08-25,Nope,2022,https://boxd.it/sDCe,4
2022-08-26,Big Time,2022,https://boxd.it/ALFw,2.5
2022-08-28,The Decameron,1971,https://boxd.it/1fdq,3.5
2022-09-04,Heat,1995,https://boxd.it/2bg8,5
2022-09-05,10 Cloverfield Lane,2016,https://boxd.it/aZiu,3
2022-09-05,Catch Me If You Can,2002,https://boxd.it/29VS,3
2022-09-15,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk,2
2022-09-21,Jujutsu Kaisen 0,2021,https://boxd.it/uvFS,4.5
2022-09-23,Bodies Bodies Bodies,2022,https://boxd.it/iRcE,4
2022-10-02,Blonde,2022,https://boxd.it/9AG0,3.5
2022-10-04,Ninja Scroll,1993,https://boxd.it/1Ooe,4
2022-10-07,Hellraiser,1987,https://boxd.it/1Zpi,3
2022-10-07,Hellraiser,2022,https://boxd.it/bg7S,3
2022-10-07,Werewolf by Night,2022,https://boxd.it/xMrO,4
2022-10-12,Trick 'r Treat,2007,https://boxd.it/1zvE,3.5
2022-10-12,Fast Times at Ridgemont High,1982,https://boxd.it/1QnM,3.5
2022-10-14,Come and See,1985,https://boxd.it/1w9q,4
2022-10-15,Lake Mungo,2008,https://boxd.it/1rWM,1.5
2022-10-15,The Wolf House,2018,https://boxd.it/i1vE,3.5
2022-10-22,Pearl,2022,https://boxd.it/zPbe,4
2022-10-23,The Princess Bride,1987,https://boxd.it/26EY,4.5
2022-10-25,Don't Worry Darling,2022,https://boxd.it/mViu,3
2022-10-25,Barbarian,2022,https://boxd.it/yohi,4.5
2022-10-29,Decision to Leave,2022,https://boxd.it/qp9e,2
2022-10-29,Videodrome,1983,https://boxd.it/29uC,4
2022-11-01,Black Adam,2022,https://boxd.it/fup0,3.5
2022-11-04,Trainspotting,1996,https://boxd.it/29XY,5
2022-11-05,Phantom Thread,2017,https://boxd.it/e4uc,3
2022-11-05,Dogtooth,2009,https://boxd.it/158K,3
2022-11-05,I Saw the Devil,2010,https://boxd.it/FaK,3
2022-11-05,Thor: Love and Thunder,2022,https://boxd.it/mMAY,2.5
2022-11-05,Cecil B. Demented,2000,https://boxd.it/1OA0,3.5
2022-11-05,Punch-Drunk Love,2002,https://boxd.it/20E4,2.5
2022-11-17,TÁR,2022,https://boxd.it/uNIA,4.5
2022-11-17,Barbarella,1968,https://boxd.it/20Ba,3.5
2022-11-18,Funny Games,1997,https://boxd.it/1WKM,2
2022-11-20,Terrifier,2016,https://boxd.it/eRzg,3
2022-11-20,Weird: The Al Yankovic Story,2022,https://boxd.it/yYZA,3
2022-11-20,Crimes of the Future,2022,https://boxd.it/uTuY,2
2022-11-20,Jackass Forever,2022,https://boxd.it/opUg,3.5
2022-11-20,Jackass Number Two,2006,https://boxd.it/1SyM,3.5
2022-11-20,Enola Holmes 2,2022,https://boxd.it/vfDe,3.5
2022-11-20,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,4
2022-11-20,Martyrs,2008,https://boxd.it/1Yqu,4
2022-11-20,Jackass 3D,2010,https://boxd.it/1KpM,3
2022-11-20,Jackass: The Movie,2002,https://boxd.it/1Zo0,3
2022-11-20,We're All Going to the World's Fair,2021,https://boxd.it/tbmY,1.5
2022-11-20,Mortal Kombat Legends: Snow Blind,2022,https://boxd.it/C5es,2.5
2022-11-20,Terrifier 2,2022,https://boxd.it/oI10,2.5
2022-11-21,"Elvira, Mistress of the Dark",1988,https://boxd.it/22LG,2.5
2022-11-21,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,3.5
2022-11-23,The Hot Spot,1990,https://boxd.it/1Ne8,4.5
2022-11-23,Crash,1996,https://boxd.it/29n2,2.5
2022-11-25,Life of Pi,2012,https://boxd.it/37pC,3
2022-11-25,Triangle of Sadness,2022,https://boxd.it/hXlq,5
2022-11-28,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/t77K,3
2022-12-04,Dallas Buyers Club,2013,https://boxd.it/4O8G,3.5
2022-12-05,Unbreakable,2000,https://boxd.it/1XV2,3.5
2022-12-07,Top Gun,1986,https://boxd.it/29JC,3
2022-12-07,Top Gun: Maverick,2022,https://boxd.it/cjr4,4
2022-12-08,Split,2016,https://boxd.it/dgSy,3
2022-12-08,Glass,2019,https://boxd.it/g3uO,3
2022-12-08,Napoleon Dynamite,2004,https://boxd.it/20wu,5
2022-12-09,Braveheart,1995,https://boxd.it/2aTI,4
2022-12-09,Prometheus,2012,https://boxd.it/2s9e,3
2022-12-10,Guillermo del Toro's Pinocchio,2022,https://boxd.it/kjMW,4
2022-12-10,Closer,2004,https://boxd.it/270K,3
2022-12-14,Dragon Ball Super: Super Hero,2022,https://boxd.it/mxII,3.5
2022-12-16,Aftersun,2022,https://boxd.it/Arw0,3.5
2022-12-16,Battle Royale,2000,https://boxd.it/25zS,3
2022-12-16,Bones and All,2022,https://boxd.it/tLd4,3
2022-12-17,The Banshees of Inisherin,2022,https://boxd.it/p7XS,4
2022-12-18,Amsterdam,2022,https://boxd.it/oJ58,3
2022-12-24,Glass Onion: A Knives Out Mystery,2022,https://boxd.it/oCkK,4.5
2023-01-02,Moonrise Kingdom,2012,https://boxd.it/2Wng,4
2023-01-04,The Menu,2022,https://boxd.it/lScm,4.5
2023-01-07,My Year of Dicks,2022,https://boxd.it/AF9k,4
2023-01-10,Bullet Train,2022,https://boxd.it/qW26,3.5
2023-01-16,Wicked City,1987,https://boxd.it/1BSA,3.5
2023-01-16,Bio Hunter,1995,https://boxd.it/ndc,3
2023-01-19,Andrew Schulz: Infamous,2022,https://boxd.it/BLly,4
2023-01-31,To Die For,1995,https://boxd.it/2a5o,2.5
2023-02-02,Babylon,2022,https://boxd.it/mM02,3.5
2023-02-06,Spring Breakers,2012,https://boxd.it/421s,1.5
2023-02-07,Solaris,1972,https://boxd.it/2a2Y,3
2023-02-07,T2 Trainspotting,2017,https://boxd.it/5vTA,3.5
2023-02-11,A Cure for Wellness,2016,https://boxd.it/bkQW,4
2023-02-12,Incantation,2022,https://boxd.it/wFiI,3
2023-02-12,Gonjiam: Haunted Asylum,2018,https://boxd.it/ioyw,3
2023-02-15,Infinity Pool,2023,https://boxd.it/oPSK,4.5
2023-02-18,Porco Rosso,1992,https://boxd.it/1Tp2,3
